time,tip_u_z,elbow_u_z
10.010000,4.442954846015843,-3.146312153869486
10.020000,4.416090901683195,-3.165718358532446
10.030000,4.389156820523187,-3.184980888842633
10.040000,4.362156259673328,-3.204104630162522
10.050000,4.335084438701864,-3.223086124345847
10.060000,4.307937750116021,-3.241913619415506
10.070000,4.280715140751809,-3.260586372376809
10.080000,4.253413670712275,-3.279114696895162
10.090000,4.226036504683121,-3.297500648620279
10.100000,4.198586103462786,-3.315739460478055
10.110000,4.171057888353944,-3.333830869572381
10.120000,4.143455142111214,-3.351772414105529
10.130000,4.115780921084794,-3.369558150087172
10.140000,4.088025871026437,-3.387186748993076
10.150000,4.060186576132659,-3.404656417555291
10.160000,4.032263095151868,-3.421963316805288
10.170000,4.004244305808591,-3.439109291191611
10.180000,3.976121533716339,-3.456095142334696
10.190000,3.947895538564241,-3.472912245379594
10.200000,3.919572215692499,-3.489549578595084
10.210000,3.891160197632138,-3.506003103970101
10.220000,3.862657463792955,-3.522275514117516
10.230000,3.834057090430328,-3.538368233818132
10.240000,3.805365602662651,-3.554277976957014
10.250000,3.776587545208272,-3.570004580916684
10.260000,3.74771727274748,-3.585553746700975
10.270000,3.718751966092043,-3.600926580668762
10.280000,3.689683680514548,-3.616115473745584
10.290000,3.660504472134934,-3.631106897720324
10.300000,3.631222211940409,-3.645885681436574
10.310000,3.601837905239024,-3.660448046386605
10.320000,3.572335896039937,-3.674803147859058
10.330000,3.542710139292312,-3.688953164683273
10.340000,3.512966464571053,-3.702888561231227
10.350000,3.48310908483265,-3.716603755885417
10.360000,3.45313749257124,-3.730099101953811
10.370000,3.423048191384027,-3.743374489444457
10.380000,3.392846756598609,-3.756431637614515
10.390000,3.362545539094239,-3.769270551222438
10.400000,3.332143182647257,-3.781881271710183
10.410000,3.301627144919792,-3.794251901754006
10.420000,3.270988803803926,-3.806382494232089
10.430000,3.240227656491331,-3.81827685909661
10.440000,3.209351595249772,-3.829926316332064
10.450000,3.178362889161744,-3.841317890200946
10.460000,3.147250118289064,-3.852450168026714
10.470000,3.116007995823114,-3.863327390648579
10.480000,3.084639246857668,-3.873948241799212
10.490000,3.053141520338753,-3.884308565037283
10.500000,3.021517210723482,-3.894407496390885
10.510000,2.989776162852988,-3.904247423747787
10.520000,2.957921981108,-3.913827301779027
10.530000,2.925949623757295,-3.923138266875195
10.540000,2.893853568660457,-3.932171462128221
10.550000,2.861637324944332,-3.940927091176743
10.560000,2.829305975660003,-3.94941062225265
10.570000,2.796850177777891,-3.957621245646451
10.580000,2.764262782857442,-3.965549399021557
10.590000,2.731552361931383,-3.973187657889479
10.600000,2.698721955991728,-3.980535687620071
10.610000,2.665771169157636,-3.987591245157606
10.620000,2.632707705716013,-3.994347716853
10.630000,2.599528066918699,-4.000804807253306
10.640000,2.566221544264883,-4.006968505818232
10.650000,2.532789977748087,-4.012839575688279
